id_animal,especie,idade_meses,ecc,tentativas_previas,indice_genetico_reprodutor,estacao,dias_pos_parto,fazenda,sucesso_prenhez
ANM_00360,Ovino,74,2.4,1,76,Chuva,83,Fazenda_B,1
ANM_00361,Bovino,108,4.1,0,67,Chuva,229,Fazenda_C,0
ANM_00362,Ovino,50,3.1,2,91,Chuva,60,Fazenda_B,1
ANM_00363,Bovino,44,2.5,1,97,Seca,117,Fazenda_B,1
ANM_00364,Ovino,64,2.9,0,89,Chuva,191,Fazenda_B,0
ANM_00365,Caprino,59,3.4,1,87,Seca,108,Fazenda_D,1
ANM_00366,Bovino,97,2.0,0,79,Chuva,125,Fazenda_B,1
ANM_00367,Caprino,29,3.1,3,94,Chuva,245,Fazenda_B,0
ANM_00368,Caprino,34,2.8,0,96,Chuva,162,Fazenda_A,1
ANM_00369,Bovino,29,4.0,1,94,Chuva,215,Fazenda_D,1
ANM_00370,Bovino,50,1.8,0,82,Chuva,198,Fazenda_A,1
ANM_00371,Bovino,34,3.8,1,70,Chuva,73,Fazenda_A,1
ANM_00372,Bovino,92,4.1,3,51,Chuva,215,Fazenda_B,0
ANM_00373,Bovino,30,1.8,2,62,Chuva,236,Fazenda_A,0
ANM_00374,Ovino,43,1.9,0,51,Seca,96,Fazenda_C,0
ANM_00375,Bovino,90,4.4,0,92,Seca,61,Fazenda_B,1
ANM_00376,Bovino,32,2.5,0,94,Chuva,193,Fazenda_C,1
ANM_00377,Caprino,36,5.0,0,80,Chuva,44,Fazenda_B,1
ANM_00378,Bovino,58,1.8,0,59,Chuva,86,Fazenda_B,1
ANM_00379,Caprino,24,3.2,0,72,Seca,182,Fazenda_B,1
ANM_00380,Bovino,91,3.1,0,71,Seca,131,Fazenda_D,1
ANM_00381,Bovino,75,3.0,0,96,Seca,92,Fazenda_B,1
ANM_00382,Ovino,42,3.4,0,78,Chuva,225,Fazenda_C,1
ANM_00383,Ovino,58,3.5,0,82,Seca,169,Fazenda_B,1
ANM_00384,Caprino,25,3.0,0,80,Seca,131,Fazenda_B,1
ANM_00385,Ovino,50,2.4,1,63,Chuva,156,Fazenda_A,0
ANM_00386,Caprino,13,3.8,0,59,Chuva,171,Fazenda_B,1
ANM_00387,Bovino,57,3.5,0,67,Seca,42,Fazenda_B,1
ANM_00388,Bovino,81,3.2,0,60,Chuva,208,Fazenda_B,1
ANM_00389,Ovino,40,3.5,0,88,Chuva,184,Fazenda_B,1
ANM_00390,Caprino,72,3.6,1,96,Chuva,192,Fazenda_B,1
ANM_00391,Caprino,75,2.6,0,52,Chuva,34,Fazenda_B,1
ANM_00392,Bovino,68,3.5,0,51,Chuva,204,Fazenda_D,1
ANM_00393,Bovino,23,2.7,2,57,Seca,247,Fazenda_C,0
ANM_00394,Ovino,48,3.7,3,80,Seca,146,Fazenda_D,0
ANM_00395,Bovino,54,3.0,0,57,Chuva,33,Fazenda_C,1
ANM_00396,Caprino,83,3.5,0,92,Chuva,71,Fazenda_D,1
ANM_00397,Caprino,75,2.8,0,97,Seca,103,Fazenda_B,1
ANM_00398,Bovino,23,3.6,0,51,Seca,55,Fazenda_D,1
ANM_00399,Ovino,16,2.4,0,71,Chuva,174,Fazenda_C,0
ANM_00400,Ovino,66,3.1,1,54,Seca,164,Fazenda_A,1
ANM_00401,Bovino,64,3.8,0,56,Chuva,237,Fazenda_A,1
ANM_00402,Caprino,27,3.4,2,69,Seca,188,Fazenda_B,1
ANM_00403,Ovino,14,3.2,0,77,Chuva,23,Fazenda_B,1
ANM_00404,Caprino,71,4.4,0,62,Seca,150,Fazenda_C,0
ANM_00405,Bovino,105,3.8,1,51,Seca,38,Fazenda_A,1
ANM_00406,Caprino,36,3.7,0,81,Seca,188,Fazenda_B,1
ANM_00407,Bovino,98,3.6,0,75,Chuva,187,Fazenda_D,1
ANM_00408,Bovino,62,3.6,0,52,Seca,77,Fazenda_D,1
ANM_00409,Caprino,15,4.3,0,90,Chuva,186,Fazenda_A,1
ANM_00410,Bovino,30,2.8,0,91,Chuva,26,Fazenda_C,1
ANM_00411,Bovino,82,3.8,0,62,Chuva,55,Fazenda_B,1
ANM_00412,Caprino,64,3.3,0,70,Seca,230,Fazenda_B,0
ANM_00413,Caprino,63,2.8,0,94,Chuva,95,Fazenda_B,1
ANM_00414,Ovino,68,3.0,3,86,Chuva,167,Fazenda_A,0
ANM_00415,Ovino,58,3.3,0,72,Seca,121,Fazenda_D,1
ANM_00416,Bovino,74,2.5,0,56,Chuva,95,Fazenda_C,1
ANM_00417,Bovino,53,3.7,3,66,Chuva,176,Fazenda_A,1
ANM_00418,Bovino,51,3.0,1,77,Chuva,241,Fazenda_A,1
ANM_00419,Ovino,49,3.2,0,96,Seca,231,Fazenda_B,1
ANM_00420,Ovino,69,4.1,0,79,Chuva,87,Fazenda_D,1
ANM_00421,Ovino,25,3.2,1,54,Seca,85,Fazenda_C,1
ANM_00422,Ovino,56,4.2,0,73,Seca,66,Fazenda_C,0
ANM_00423,Bovino,46,2.7,1,56,Seca,241,Fazenda_B,1
ANM_00424,Bovino,26,2.3,3,83,Seca,170,Fazenda_C,0
ANM_00425,Bovino,91,2.9,0,99,Chuva,153,Fazenda_D,1
ANM_00426,Ovino,68,1.1,0,91,Chuva,37,Fazenda_B,0
ANM_00427,Bovino,106,3.7,1,82,Seca,200,Fazenda_B,1
ANM_00428,Caprino,49,2.4,0,76,Seca,41,Fazenda_D,1
ANM_00429,Bovino,62,2.7,0,63,Seca,248,Fazenda_C,1
ANM_00430,Bovino,49,3.6,0,68,Chuva,87,Fazenda_D,1
ANM_00431,Bovino,23,3.2,1,97,Chuva,222,Fazenda_C,1
ANM_00432,Ovino,12,2.8,0,87,Seca,182,Fazenda_C,1
ANM_00433,Ovino,63,1.7,3,61,Chuva,222,Fazenda_C,0
ANM_00434,Bovino,14,4.0,1,52,Seca,117,Fazenda_D,1
ANM_00435,Bovino,84,3.6,0,56,Chuva,28,Fazenda_D,1
ANM_00436,Ovino,64,4.5,1,84,Chuva,178,Fazenda_A,0
ANM_00437,Bovino,104,2.7,0,74,Seca,243,Fazenda_D,1
ANM_00438,Caprino,27,2.1,1,98,Chuva,190,Fazenda_B,1
ANM_00439,Ovino,62,3.8,0,64,Seca,246,Fazenda_B,1
ANM_00440,Bovino,100,3.0,0,68,Seca,94,Fazenda_B,1
ANM_00441,Bovino,33,3.5,1,68,Chuva,36,Fazenda_B,1
ANM_00442,Caprino,60,4.2,0,72,Chuva,70,Fazenda_A,1
ANM_00443,Bovino,38,3.4,1,60,Chuva,247,Fazenda_D,1
ANM_00444,Bovino,41,3.2,1,70,Chuva,213,Fazenda_D,1
ANM_00445,Caprino,11,3.3,0,83,Chuva,43,Fazenda_C,1
ANM_00446,Caprino,27,2.0,0,88,Seca,144,Fazenda_D,0
ANM_00447,Caprino,24,3.9,2,56,Seca,34,Fazenda_C,0
ANM_00448,Ovino,53,3.9,0,91,Chuva,175,Fazenda_C,1
ANM_00449,Bovino,83,3.5,1,93,Chuva,150,Fazenda_B,1
ANM_00450,Bovino,70,2.0,1,76,Seca,176,Fazenda_A,1
ANM_00451,Ovino,25,3.0,2,99,Chuva,71,Fazenda_A,0
ANM_00452,Ovino,71,4.1,1,72,Chuva,73,Fazenda_D,0
ANM_00453,Bovino,16,2.7,0,87,Seca,77,Fazenda_C,1
ANM_00454,Caprino,48,3.9,2,69,Chuva,64,Fazenda_B,1
ANM_00455,Bovino,34,3.1,1,76,Seca,137,Fazenda_C,0
ANM_00456,Bovino,112,3.6,1,57,Chuva,96,Fazenda_B,1
ANM_00457,Bovino,118,2.8,0,86,Chuva,69,Fazenda_C,1
ANM_00458,Bovino,53,3.2,0,52,Chuva,41,Fazenda_D,1
ANM_00459,Bovino,80,3.4,1,51,Seca,71,Fazenda_D,0
ANM_00460,Bovino,38,2.3,0,71,Chuva,200,Fazenda_C,1
ANM_00461,Bovino,115,3.3,0,55,Chuva,50,Fazenda_A,1
ANM_00462,Ovino,61,1.2,0,88,Seca,90,Fazenda_B,1
ANM_00463,Ovino,58,2.7,0,89,Seca,195,Fazenda_A,1
ANM_00464,Ovino,50,3.5,0,85,Chuva,109,Fazenda_A,1
ANM_00465,Caprino,62,3.9,0,93,Chuva,50,Fazenda_C,1
ANM_00466,Bovino,68,3.4,0,73,Seca,121,Fazenda_B,1
ANM_00467,Bovino,100,2.1,1,61,Seca,249,Fazenda_B,0
ANM_00468,Caprino,76,3.8,0,66,Seca,151,Fazenda_D,0
ANM_00469,Bovino,90,2.3,0,71,Seca,182,Fazenda_C,0
ANM_00470,Caprino,79,3.5,0,68,Chuva,116,Fazenda_C,0
ANM_00471,Bovino,94,2.3,0,58,Seca,86,Fazenda_C,0
ANM_00472,Caprino,72,2.6,1,61,Seca,211,Fazenda_D,0
ANM_00473,Bovino,32,2.4,1,81,Chuva,230,Fazenda_D,1
ANM_00474,Caprino,13,3.2,0,80,Seca,156,Fazenda_B,0
ANM_00475,Ovino,69,3.0,0,66,Chuva,193,Fazenda_D,1
ANM_00476,Caprino,48,3.5,2,72,Chuva,102,Fazenda_C,0
ANM_00477,Bovino,55,3.1,0,59,Chuva,203,Fazenda_C,1
ANM_00478,Ovino,65,2.0,0,79,Chuva,75,Fazenda_A,0
ANM_00479,Caprino,26,3.3,0,68,Seca,230,Fazenda_D,0
ANM_00480,Ovino,79,1.9,0,75,Seca,45,Fazenda_C,1
ANM_00481,Ovino,23,2.5,0,75,Chuva,79,Fazenda_C,0
ANM_00482,Ovino,33,2.8,0,60,Chuva,147,Fazenda_B,0
ANM_00483,Bovino,60,2.8,0,69,Seca,224,Fazenda_D,1
ANM_00484,Ovino,8,1.9,0,94,Chuva,233,Fazenda_C,1
ANM_00485,Ovino,69,4.1,0,53,Chuva,146,Fazenda_B,1
ANM_00486,Caprino,68,4.3,0,96,Seca,91,Fazenda_A,1
ANM_00487,Bovino,113,4.7,0,61,Chuva,235,Fazenda_A,1
ANM_00488,Bovino,32,3.9,0,74,Chuva,109,Fazenda_B,1
ANM_00489,Caprino,23,2.8,0,59,Chuva,195,Fazenda_D,1
ANM_00490,Caprino,75,2.8,1,71,Chuva,77,Fazenda_C,1
ANM_00491,Bovino,52,2.8,1,56,Chuva,82,Fazenda_D,1
ANM_00492,Ovino,77,4.5,0,73,Seca,139,Fazenda_B,0
ANM_00493,Bovino,94,3.0,0,51,Seca,205,Fazenda_C,0
ANM_00494,Bovino,52,4.0,1,81,Seca,150,Fazenda_C,0
ANM_00495,Bovino,49,3.9,0,70,Chuva,154,Fazenda_C,1
ANM_00496,Bovino,53,3.2,0,56,Chuva,199,Fazenda_D,1
ANM_00497,Ovino,51,2.1,1,57,Chuva,133,Fazenda_D,1
ANM_00498,Bovino,17,3.0,2,87,Chuva,209,Fazenda_B,1
ANM_00499,Caprino,31,3.2,0,70,Chuva,21,Fazenda_A,1
ANM_00500,Caprino,75,4.0,0,57,Chuva,180,Fazenda_B,1
ANM_00501,Ovino,36,3.1,2,74,Seca,159,Fazenda_C,1
ANM_00502,Ovino,82,2.3,0,77,Chuva,67,Fazenda_B,1
ANM_00503,Bovino,81,3.8,2,77,Chuva,223,Fazenda_A,0
ANM_00504,Caprino,35,2.9,0,80,Chuva,72,Fazenda_B,1
ANM_00505,Ovino,79,1.3,0,85,Seca,221,Fazenda_A,1
ANM_00506,Bovino,81,3.3,0,74,Chuva,144,Fazenda_A,1
ANM_00507,Caprino,57,3.5,3,90,Chuva,188,Fazenda_C,0
ANM_00508,Caprino,30,2.5,2,86,Seca,136,Fazenda_A,1
ANM_00509,Caprino,20,3.0,0,87,Seca,110,Fazenda_D,1
ANM_00510,Ovino,75,3.6,1,61,Seca,101,Fazenda_B,0
ANM_00511,Ovino,24,3.3,0,86,Chuva,205,Fazenda_B,1
ANM_00512,Bovino,55,2.0,1,86,Seca,87,Fazenda_D,0
ANM_00513,Caprino,63,4.0,1,80,Seca,170,Fazenda_D,0
ANM_00514,Caprino,18,4.3,0,67,Chuva,232,Fazenda_C,0
ANM_00515,Bovino,95,2.7,0,75,Chuva,183,Fazenda_B,1
ANM_00516,Bovino,30,1.8,3,55,Chuva,113,Fazenda_D,0
ANM_00517,Bovino,43,3.6,2,58,Seca,232,Fazenda_C,0
ANM_00518,Caprino,81,2.6,0,60,Chuva,234,Fazenda_B,1
ANM_00519,Caprino,29,3.5,0,80,Seca,168,Fazenda_B,1
ANM_00520,Bovino,94,4.6,3,95,Chuva,91,Fazenda_D,0
ANM_00521,Ovino,7,2.0,0,51,Seca,122,Fazenda_A,0
ANM_00522,Bovino,92,2.5,0,78,Chuva,202,Fazenda_A,1
ANM_00523,Caprino,38,3.0,0,95,Chuva,203,Fazenda_D,1
ANM_00524,Caprino,15,4.0,2,91,Chuva,32,Fazenda_A,1
ANM_00525,Caprino,21,5.0,0,54,Chuva,143,Fazenda_B,1
ANM_00526,Bovino,41,3.3,0,72,Seca,169,Fazenda_C,1
ANM_00527,Bovino,37,2.0,0,85,Seca,26,Fazenda_C,1
ANM_00528,Bovino,73,2.9,2,56,Chuva,43,Fazenda_D,0
ANM_00529,Bovino,48,2.6,1,62,Chuva,208,Fazenda_C,0
ANM_00530,Caprino,33,3.6,1,91,Seca,152,Fazenda_D,1
ANM_00531,Caprino,82,3.4,0,59,Seca,69,Fazenda_A,1
ANM_00532,Caprino,26,2.4,2,85,Chuva,209,Fazenda_B,0
ANM_00533,Caprino,71,2.5,1,65,Chuva,202,Fazenda_A,0
ANM_00534,Ovino,55,2.8,1,64,Chuva,45,Fazenda_D,1
ANM_00535,Ovino,7,2.9,3,92,Chuva,157,Fazenda_B,1
ANM_00536,Caprino,16,3.1,0,68,Chuva,30,Fazenda_B,1
ANM_00537,Caprino,53,3.1,1,70,Seca,59,Fazenda_B,0
ANM_00538,Bovino,72,4.0,2,84,Seca,121,Fazenda_A,0
ANM_00539,Bovino,109,2.8,1,64,Chuva,30,Fazenda_B,1
ANM_00540,Bovino,75,2.7,0,97,Chuva,131,Fazenda_A,1
ANM_00541,Caprino,24,2.2,0,63,Chuva,113,Fazenda_A,1
ANM_00542,Ovino,52,2.9,1,78,Chuva,23,Fazenda_B,1
ANM_00543,Bovino,45,3.3,0,54,Chuva,21,Fazenda_D,0
ANM_00544,Ovino,33,1.9,0,98,Chuva,224,Fazenda_B,0
ANM_00545,Ovino,24,2.9,2,67,Seca,186,Fazenda_B,0
ANM_00546,Bovino,52,3.9,0,50,Seca,228,Fazenda_A,1
ANM_00547,Bovino,62,3.6,0,76,Chuva,170,Fazenda_B,1
ANM_00548,Ovino,50,3.4,1,76,Chuva,64,Fazenda_D,1
ANM_00549,Ovino,78,3.5,0,74,Seca,93,Fazenda_B,1
ANM_00550,Ovino,60,2.7,0,90,Chuva,224,Fazenda_D,1
ANM_00551,Ovino,40,2.6,0,70,Chuva,189,Fazenda_C,0
ANM_00552,Caprino,77,4.0,0,63,Chuva,122,Fazenda_C,1
ANM_00553,Ovino,42,3.7,0,69,Seca,61,Fazenda_C,1
ANM_00554,Ovino,24,2.6,0,77,Seca,48,Fazenda_B,1
ANM_00555,Caprino,44,1.8,0,70,Seca,163,Fazenda_A,1
ANM_00556,Bovino,72,2.6,0,72,Seca,214,Fazenda_D,1
ANM_00557,Bovino,22,3.5,0,60,Chuva,119,Fazenda_C,1
ANM_00558,Bovino,86,2.6,2,51,Seca,207,Fazenda_D,0
ANM_00559,Ovino,78,3.3,0,69,Chuva,151,Fazenda_A,1
ANM_00560,Ovino,57,4.1,1,73,Seca,119,Fazenda_D,1
ANM_00561,Ovino,41,3.0,0,74,Seca,35,Fazenda_D,1
ANM_00562,Bovino,95,3.3,1,86,Chuva,188,Fazenda_C,1
ANM_00563,Bovino,18,3.6,1,71,Chuva,25,Fazenda_D,1
ANM_00564,Bovino,27,2.3,0,73,Chuva,61,Fazenda_C,1
ANM_00565,Bovino,105,2.6,0,64,Chuva,147,Fazenda_A,0
ANM_00566,Ovino,36,3.6,0,61,Chuva,204,Fazenda_C,1
ANM_00567,Bovino,17,3.1,1,95,Chuva,175,Fazenda_D,1
ANM_00568,Bovino,52,3.2,0,80,Chuva,119,Fazenda_A,1
ANM_00569,Caprino,70,3.1,2,92,Seca,170,Fazenda_B,1
ANM_00570,Bovino,38,3.8,0,80,Chuva,95,Fazenda_B,1
ANM_00571,Ovino,34,3.4,0,79,Seca,61,Fazenda_A,1
ANM_00572,Ovino,82,3.4,0,90,Chuva,114,Fazenda_A,1
ANM_00573,Bovino,79,4.0,2,69,Seca,31,Fazenda_D,0
ANM_00574,Ovino,28,4.2,0,57,Chuva,143,Fazenda_B,1
ANM_00575,Caprino,37,4.7,1,93,Chuva,243,Fazenda_A,0
ANM_00576,Caprino,29,2.7,0,79,Seca,236,Fazenda_B,1
ANM_00577,Bovino,61,4.8,0,84,Chuva,83,Fazenda_B,1
ANM_00578,Caprino,26,2.3,1,70,Seca,205,Fazenda_D,0
ANM_00579,Bovino,51,4.5,2,96,Seca,198,Fazenda_A,0
ANM_00580,Bovino,68,2.7,0,89,Seca,48,Fazenda_C,1
ANM_00581,Bovino,81,3.1,0,77,Chuva,38,Fazenda_A,1
ANM_00582,Caprino,7,3.1,1,88,Chuva,233,Fazenda_B,1
ANM_00583,Bovino,20,2.5,0,66,Chuva,235,Fazenda_C,1
ANM_00584,Bovino,70,3.2,1,61,Chuva,116,Fazenda_C,1
ANM_00585,Ovino,18,2.5,0,99,Chuva,247,Fazenda_B,1
ANM_00586,Bovino,119,2.2,0,67,Chuva,64,Fazenda_C,1
ANM_00587,Bovino,18,3.1,1,96,Seca,73,Fazenda_C,1
ANM_00588,Bovino,63,4.2,0,77,Seca,129,Fazenda_A,1
ANM_00589,Bovino,55,2.9,3,52,Seca,99,Fazenda_B,0
ANM_00590,Bovino,115,3.8,1,64,Chuva,213,Fazenda_D,1
ANM_00591,Bovino,25,2.5,1,65,Seca,219,Fazenda_C,0
ANM_00592,Ovino,24,2.2,0,71,Seca,32,Fazenda_B,1
ANM_00593,Bovino,79,3.4,2,98,Chuva,241,Fazenda_A,1
ANM_00594,Bovino,87,4.3,1,80,Seca,212,Fazenda_A,1
ANM_00595,Caprino,23,3.2,0,80,Chuva,159,Fazenda_A,1
ANM_00596,Bovino,81,3.7,0,50,Seca,132,Fazenda_C,1
ANM_00597,Ovino,77,4.1,0,60,Seca,90,Fazenda_D,0
ANM_00598,Bovino,75,3.1,3,55,Seca,33,Fazenda_A,0
ANM_00599,Bovino,54,3.0,2,72,Seca,61,Fazenda_D,1
ANM_00600,Bovino,108,3.4,2,58,Chuva,118,Fazenda_B,0
ANM_00601,Bovino,116,3.6,1,65,Seca,239,Fazenda_A,0
ANM_00602,Bovino,47,2.1,0,87,Seca,95,Fazenda_C,0
ANM_00603,Bovino,83,3.3,0,93,Chuva,123,Fazenda_A,1
ANM_00604,Bovino,115,3.1,0,68,Chuva,195,Fazenda_C,1
ANM_00605,Bovino,58,2.5,0,94,Chuva,140,Fazenda_B,1
ANM_00606,Bovino,71,3.1,0,62,Chuva,171,Fazenda_D,1
ANM_00607,Bovino,64,2.3,2,81,Chuva,84,Fazenda_D,1
ANM_00608,Bovino,47,2.0,3,85,Seca,164,Fazenda_D,0
ANM_00609,Ovino,50,3.1,0,58,Chuva,57,Fazenda_A,1
ANM_00610,Ovino,21,3.7,1,95,Chuva,47,Fazenda_A,1
ANM_00611,Bovino,91,2.9,0,95,Seca,52,Fazenda_B,1
ANM_00612,Ovino,76,2.4,0,98,Seca,171,Fazenda_D,1
ANM_00613,Ovino,56,2.5,1,86,Seca,130,Fazenda_B,1
ANM_00614,Bovino,114,3.5,0,80,Seca,145,Fazenda_C,0
ANM_00615,Caprino,38,4.3,2,80,Seca,147,Fazenda_A,1
ANM_00616,Caprino,73,3.6,1,68,Seca,89,Fazenda_D,0
ANM_00617,Bovino,16,4.0,1,51,Chuva,104,Fazenda_A,1
ANM_00618,Bovino,99,2.4,0,94,Chuva,151,Fazenda_D,1
ANM_00619,Caprino,80,3.0,0,81,Chuva,180,Fazenda_D,1
ANM_00620,Ovino,57,3.8,0,92,Chuva,138,Fazenda_A,1
ANM_00621,Bovino,80,2.1,1,83,Seca,29,Fazenda_A,1
ANM_00622,Bovino,89,2.6,2,50,Chuva,55,Fazenda_B,1
ANM_00623,Bovino,106,3.8,0,70,Chuva,224,Fazenda_A,1
ANM_00624,Bovino,61,3.3,1,52,Seca,247,Fazenda_A,1
ANM_00625,Ovino,23,2.4,0,76,Seca,92,Fazenda_A,1
ANM_00626,Bovino,20,2.0,0,93,Seca,178,Fazenda_C,0
ANM_00627,Bovino,26,4.0,1,56,Seca,151,Fazenda_C,0
ANM_00628,Ovino,72,1.7,1,82,Seca,141,Fazenda_C,0
ANM_00629,Bovino,17,3.5,0,58,Seca,231,Fazenda_B,1
ANM_00630,Bovino,23,2.7,0,79,Seca,155,Fazenda_B,1
ANM_00631,Ovino,23,3.8,0,67,Seca,46,Fazenda_D,1
ANM_00632,Caprino,58,2.4,0,75,Chuva,183,Fazenda_B,0
ANM_00633,Ovino,12,4.9,2,69,Seca,156,Fazenda_A,0
ANM_00634,Ovino,75,3.4,0,87,Seca,190,Fazenda_D,0
ANM_00635,Bovino,109,3.5,0,90,Chuva,171,Fazenda_A,1
ANM_00636,Bovino,87,2.6,0,80,Chuva,184,Fazenda_D,1
ANM_00637,Ovino,15,3.0,3,57,Seca,60,Fazenda_B,0
ANM_00638,Bovino,104,3.0,1,72,Chuva,123,Fazenda_C,1
ANM_00639,Bovino,90,4.4,1,99,Seca,241,Fazenda_A,1
ANM_00640,Bovino,96,3.4,0,74,Seca,45,Fazenda_D,1
ANM_00641,Bovino,34,3.5,2,96,Seca,151,Fazenda_C,0
ANM_00642,Bovino,37,3.5,0,50,Chuva,135,Fazenda_A,1
ANM_00643,Bovino,115,3.5,1,95,Seca,148,Fazenda_A,1
ANM_00644,Bovino,17,2.1,3,67,Chuva,167,Fazenda_C,0
ANM_00645,Bovino,37,4.5,0,68,Seca,239,Fazenda_B,0
ANM_00646,Caprino,65,2.5,0,91,Chuva,192,Fazenda_C,1
ANM_00647,Ovino,9,3.1,0,55,Seca,235,Fazenda_B,0
ANM_00648,Ovino,74,4.2,0,66,Chuva,111,Fazenda_D,0
ANM_00649,Ovino,46,4.5,0,95,Chuva,239,Fazenda_B,1
ANM_00650,Bovino,61,3.7,2,94,Chuva,216,Fazenda_D,1
ANM_00651,Bovino,67,2.7,0,57,Seca,115,Fazenda_D,1
ANM_00652,Ovino,41,3.2,1,91,Chuva,71,Fazenda_D,1
ANM_00653,Ovino,62,3.2,2,58,Chuva,113,Fazenda_D,0
ANM_00654,Ovino,46,3.2,3,86,Seca,83,Fazenda_A,1
ANM_00655,Bovino,90,2.2,0,76,Chuva,40,Fazenda_D,0
ANM_00656,Bovino,81,4.0,0,85,Chuva,125,Fazenda_A,1
ANM_00657,Bovino,59,3.2,0,55,Chuva,99,Fazenda_A,1
ANM_00658,Bovino,91,2.6,0,55,Seca,219,Fazenda_D,1
ANM_00659,Ovino,19,2.8,1,94,Chuva,95,Fazenda_B,1
ANM_00660,Ovino,33,3.3,0,53,Seca,115,Fazenda_B,0
ANM_00661,Bovino,19,2.1,0,71,Seca,44,Fazenda_C,0
ANM_00662,Caprino,23,3.7,0,89,Seca,214,Fazenda_A,1
ANM_00663,Ovino,42,3.3,1,76,Chuva,45,Fazenda_A,1
ANM_00664,Bovino,117,4.2,0,86,Seca,119,Fazenda_B,0
ANM_00665,Bovino,112,3.2,0,51,Chuva,100,Fazenda_A,0
ANM_00666,Bovino,94,2.3,0,58,Seca,46,Fazenda_B,1
ANM_00667,Bovino,118,2.3,0,60,Seca,199,Fazenda_C,1
ANM_00668,Bovino,15,2.8,1,69,Chuva,82,Fazenda_D,1
ANM_00669,Bovino,90,2.9,0,92,Chuva,105,Fazenda_D,1
ANM_00670,Bovino,65,2.7,1,88,Seca,137,Fazenda_D,1
ANM_00671,Bovino,79,3.2,0,63,Seca,192,Fazenda_C,1
ANM_00672,Caprino,58,2.7,0,75,Seca,205,Fazenda_A,1
ANM_00673,Bovino,105,3.3,0,87,Chuva,57,Fazenda_C,1
ANM_00674,Ovino,49,2.7,0,79,Seca,182,Fazenda_A,1
ANM_00675,Bovino,103,3.5,1,85,Chuva,65,Fazenda_A,1
ANM_00676,Caprino,28,2.9,0,87,Chuva,146,Fazenda_D,1
ANM_00677,Bovino,68,4.0,1,84,Seca,90,Fazenda_B,1
ANM_00678,Bovino,80,3.6,0,55,Seca,150,Fazenda_B,1
ANM_00679,Caprino,66,3.2,3,52,Seca,153,Fazenda_D,0
ANM_00680,Caprino,64,3.0,1,50,Seca,32,Fazenda_A,0
ANM_00681,Caprino,18,2.0,1,67,Chuva,193,Fazenda_C,0
ANM_00682,Bovino,101,4.1,0,72,Chuva,226,Fazenda_D,1
ANM_00683,Bovino,82,2.6,3,81,Chuva,109,Fazenda_D,0
ANM_00684,Ovino,45,3.2,3,78,Seca,131,Fazenda_C,0
ANM_00685,Caprino,19,3.3,0,72,Chuva,52,Fazenda_A,1
ANM_00686,Ovino,47,3.0,0,85,Seca,226,Fazenda_D,1
ANM_00687,Ovino,63,4.0,0,55,Seca,81,Fazenda_D,1
ANM_00688,Bovino,66,2.2,0,66,Chuva,82,Fazenda_A,1
ANM_00689,Ovino,18,4.3,0,67,Chuva,75,Fazenda_C,1
ANM_00690,Bovino,26,3.6,0,80,Seca,58,Fazenda_C,0
ANM_00691,Bovino,87,2.9,2,55,Chuva,79,Fazenda_B,0
ANM_00692,Bovino,110,2.9,0,83,Chuva,124,Fazenda_B,1
ANM_00693,Ovino,63,1.5,1,93,Chuva,225,Fazenda_C,0
ANM_00694,Bovino,53,2.5,0,93,Seca,146,Fazenda_B,1
ANM_00695,Bovino,93,2.9,1,76,Chuva,102,Fazenda_B,1
ANM_00696,Ovino,51,3.2,0,85,Chuva,239,Fazenda_A,1
ANM_00697,Bovino,48,4.0,1,97,Chuva,171,Fazenda_D,1
ANM_00698,Ovino,9,4.5,0,91,Chuva,197,Fazenda_B,1
ANM_00699,Bovino,18,3.3,0,74,Chuva,124,Fazenda_B,1
ANM_00700,Bovino,103,3.2,2,59,Seca,180,Fazenda_A,1
ANM_00701,Ovino,17,2.8,0,88,Seca,223,Fazenda_C,1
ANM_00702,Bovino,84,1.9,0,95,Chuva,93,Fazenda_B,1
ANM_00703,Bovino,69,2.7,0,88,Seca,154,Fazenda_D,1
ANM_00704,Bovino,23,3.0,2,61,Seca,193,Fazenda_B,0
ANM_00705,Bovino,119,3.8,0,60,Chuva,141,Fazenda_D,1
ANM_00706,Caprino,40,3.5,1,98,Seca,81,Fazenda_C,1
ANM_00707,Bovino,80,3.3,0,92,Chuva,20,Fazenda_B,1
ANM_00708,Caprino,78,2.7,0,52,Chuva,98,Fazenda_D,0
ANM_00709,Bovino,44,1.7,2,71,Seca,137,Fazenda_D,0
ANM_00710,Ovino,81,1.8,0,53,Chuva,84,Fazenda_D,0
ANM_00711,Ovino,77,1.9,1,57,Seca,192,Fazenda_C,0
ANM_00712,Ovino,72,2.9,0,63,Chuva,231,Fazenda_D,0
ANM_00713,Bovino,83,3.8,0,69,Chuva,202,Fazenda_A,1
ANM_00714,Bovino,54,3.8,0,73,Seca,85,Fazenda_C,1
ANM_00715,Bovino,76,3.7,0,63,Seca,86,Fazenda_D,1
ANM_00716,Caprino,38,2.7,1,77,Seca,119,Fazenda_C,1
ANM_00717,Caprino,26,3.9,1,65,Chuva,227,Fazenda_C,0
ANM_00718,Caprino,63,2.4,0,81,Chuva,73,Fazenda_A,1
ANM_00719,Bovino,111,3.7,0,96,Seca,240,Fazenda_D,1
ANM_00720,Ovino,56,1.9,0,61,Chuva,140,Fazenda_C,1
